site,product_key,review_key,category,lexicon_category,need_key,aspect_scope,polarity,rating,month,sentence
oliveyoung,A000000200646,64487378,에센스,에센스,향냄새,generic,불만,5.0,2026-08,향이 조금 있어서 호불호가 갈릴 것 같긴한데 제품은 괜찮습니다~
oliveyoung,A000000200646,64487455,에센스,에센스,향냄새,generic,불만,5.0,2026-08,향이 조금 있어서 호불호가 갈릴 것 같긴한데 제품은 괜찮습니다~
oliveyoung,A000000200646,64487458,에센스,에센스,향냄새,generic,불만,5.0,2026-08,향이 조금 있어서 호불호가 갈릴 것 같긴한데 제품은 괜찮습니다~
oliveyoung,A000000200646,64487473,에센스,에센스,향냄새,generic,불만,5.0,2026-08,향이 조금 있어서 호불호가 갈릴 것 같긴한데 제품은 괜찮습니다~
oliveyoung,A000000200646,64487519,에센스,에센스,향냄새,generic,불만,5.0,2026-08,향이 조금 있어서 호불호가 갈릴 것 같긴한데 제품은 괜찮습니다~
oliveyoung,A000000200646,64487531,에센스,에센스,향냄새,generic,불만,5.0,2026-08,향이 조금 있어서 호불호가 갈릴 것 같긴한데 제품은 괜찮습니다~
oliveyoung,A000000200646,64455382,에센스,에센스,트러블,generic,불만,5.0,2026-08,최고의ㅜ진정트러블세럼 두통째 삿어요
oliveyoung,A000000200646,64500857,에센스,에센스,끈적유분,generic,불만,5.0,2026-08,이 제품이 진짜 유명해서 뒤늦게 사봤는데 제형이 흐르는 물 제형인거 같은면서도 끈적거리는 콧물 제형같으면서도 그 사이?
oliveyoung,A000000200646,64500857,에센스,에센스,효과없음,generic,만족,5.0,2026-08,여서 이게 뭐지 싶은데 바르고 나면 왐뫄 이게 진정도 잘되고 수분감도 좀 채워주고 데일리라고 해야되너 가볍게 쓰기 좋은 ㅍ제품이에요
oliveyoung,A000000202771,63176238,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-07,"맛 진짜 ㄹㅇ 개맛없음
물 조금망 넣었는데도 개맛없고 돈 아까워"
oliveyoung,A000000202771,63196831,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-07,얼그레이맛 새로 나왔길래 샀는데 당알코올 향이 너무 세고 너무 달아요(심지어 완전 인공적인 단맛)..
oliveyoung,A000000202771,63196831,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-07,포켓형으로 먼저 사본건데 진짜 다행이네요..제가 먹어본 쉐이크 맛 중에 최악이었습니다.
oliveyoung,A000000202771,63243279,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,1.0,2026-07,성분은 좋은데 맛은 ㅠㅠ
oliveyoung,A000000202771,63256333,프로틴음료(고형),프로틴음료(고형),리뉴얼변질,generic,불만,1.0,2026-07,"한동안 품절이던 이유가 성분 바껴서 재생산때문이었나봄
순탄수 수치 매우 올라갔고 당알콜 사용하는 거 같은데
그리고 녹차맛이 이전보다"
oliveyoung,A000000202771,63243318,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-07,물 타먹으면 최악의 맛을 선사하심 ..
oliveyoung,A000000202771,63371642,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,1.0,2026-07,"플라이밋 다양한 맛이 너무 많아서 좋아오
1+1 자주 해주세요"
oliveyoung,A000000202771,63354109,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-07,아 정말 맛없어요
oliveyoung,A000000202771,63354109,프로틴음료(고형),프로틴음료(고형),향냄새,generic,불만,1.0,2026-07,인위적인 맛 정말 별로에요
oliveyoung,A000000202771,63338743,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-07,프로티원은 성분이 좋아서 믿고 구매했는데 이 맛은 너무 별로예요..
oliveyoung,A000000202771,63391893,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-07,너무너무 맛없어요
oliveyoung,A000000202771,63443780,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-07,이거는 약간 맹맹 느끼
oliveyoung,A000000202771,63494420,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,1.0,2026-07,진하고 부드러운 맛이라 만족스러웠어요.
oliveyoung,A000000202771,63494420,프로틴음료(고형),프로틴음료(고형),향냄새,generic,불만,1.0,2026-07,단백질 제품은 특유의 향 때문에 아쉬운 경우가 있는데 이 제품은 초코 풍미가 잘 느껴져서 부담 없이 먹기 좋았습니다.
oliveyoung,A000000202771,63513223,프로틴음료(고형),프로틴음료(고형),지속력,generic,만족,1.0,2026-07,근데 또 너무너무 원재료명이 좋아가지고 먹게 될 것 같긴혀요
oliveyoung,A000000202771,63518112,프로틴음료(고형),프로틴음료(고형),포만감효과,specific,불만,1.0,2026-07,공통적으로 프로티원은 안에 씹히는 게 별로 없어서 아침에 이거 하나 먹기엔 배고파요.
oliveyoung,A000000202771,63518112,프로틴음료(고형),프로틴음료(고형),배송포장,generic,불만,1.0,2026-07,✔️ 맘에 들었던 건 유통기한이 길고 먹고 나서 배아프거나 불편함은 없었어요.
oliveyoung,A000000202771,63556444,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-07,진짜 맛없음.
oliveyoung,A000000202771,63584626,프로틴음료(고형),프로틴음료(고형),자극따가움,generic,불만,1.0,2026-07,먹고 배아프더라구요 ㅠㅠ
oliveyoung,A000000202771,63590817,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-07,오우 이렇게 맛이없다니 우유로도 먹어보고 물로도 먹어봤는데 나랑안맞는듯
oliveyoung,A000000202771,63655916,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,1.0,2026-08,말차를 엄청 좋아하는데 제가 좋아하는 말차맛이 아니라서 담부터는 안사먹을 예정
oliveyoung,A000000202771,63667265,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-08,물에 타먹어서 그랬는 지 정말 별로였어서 솔직하게 별점 남깁니다😂
oliveyoung,A000000202771,63670898,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,그것은 매우 맛없는!!!
oliveyoung,A000000202771,63712808,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,무배 가격 채운다고 산건데 ㅈㄴ 맛없어요
oliveyoung,A000000202771,63701632,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,되게 인공적인 초코 바나나맛?
oliveyoung,A000000202771,63733356,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,딸기맛 ㅈㅉ 너무 맛없어용..먹어본 딸기맛 중에 최악..
oliveyoung,A000000202771,63764093,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-08,진짜 최악...
oliveyoung,A000000202771,63814615,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-08,밀크티맛에는 진짜 곡물 1도 없구 별로에요..
oliveyoung,A000000202771,63798822,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,너무 맛이 없어서 실망했어요
oliveyoung,A000000202771,63798822,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,1.0,2026-08,많은 사람들이 1+1이라 관심있게 볼 상품인데 말이죠 그저 깜짝 놀란 기억의 맛이라 추천은 절대 안합니다
oliveyoung,A000000202771,63879625,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,진짜 한 번 먹고 토할뻔함 딸기맛은 절대 사지 마세요!
oliveyoung,A000000202771,63921648,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,먹었는데 프로티원이 압도적으로 젤 맛이 없음
oliveyoung,A000000202771,63921644,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,먹었는데 프로티원이 압도적으로 젤 맛이 없음
oliveyoung,A000000202771,63973572,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,진짜 맛없어요..
oliveyoung,A000000202771,63972751,프로틴음료(고형),프로틴음료(고형),트러블,generic,불만,1.0,2026-08,여드름 나서 분리대두단백?
oliveyoung,A000000202771,63972751,프로틴음료(고형),프로틴음료(고형),용량가격,generic,만족,1.0,2026-08,분리유청단백 분리XX만 먹는데 가격도 특별히 더 비싸지도 않고 감사합니다아🙏🏻
oliveyoung,A000000202771,64163174,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-08,원플러스원을 초코사고 얼그레이 좋아해서 사봤는데 진짜 최악의 맛 ㅎ..
oliveyoung,A000000202771,64164194,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,맛없어요 ㅠㅠ
oliveyoung,A000000202771,64171457,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,진짜 무슨 인공감미료같은 맛이 너무 나서 진짜 한입먹고 버렷어요….
oliveyoung,A000000202771,64187287,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,억지  밀크티맛 밀크티맛 안나는거 어떻게든 만듦 근데 맛없음ㅋ
oliveyoung,A000000202771,64293368,프로틴음료(고형),프로틴음료(고형),섞임,specific,만족,1.0,2026-08,가루가 잘 녹지 않아서 마실때 자꾸 씹혀서 너무 이상해요
oliveyoung,A000000202771,64269123,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,정말맛없어요
oliveyoung,A000000202771,64272121,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-08,이런쓰레기를왜만드신건가요먹어보지도않고파시는건가요미워
oliveyoung,A000000202771,64327233,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,1.0,2026-08,효과도 ㅁㄹ겠고 맛도 없고 맛이없음 그냥 맛없음 ㅠㅠ...
oliveyoung,A000000202771,64311630,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,1.0,2026-08,제가 먹어본 단백질 쉐이크 중에서 가장 맛이 없었어요…먹다가 너무 비위상해서 다
oliveyoung,A000000202771,64311630,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,1.0,2026-08,버렸어요ㅠ
oliveyoung,A000000202771,64395295,프로틴음료(고형),프로틴음료(고형),포만감효과,specific,불만,5.0,2026-08,배고플때 딱 입니다~~~
oliveyoung,A000000202771,64395295,프로틴음료(고형),프로틴음료(고형),용량가격,generic,만족,5.0,2026-08,가격도 너무 저렴해서 저녁 간식대용으로 좋아요
oliveyoung,A000000202771,64399422,프로틴음료(고형),프로틴음료(고형),포만감효과,specific,불만,5.0,2026-08,"든든하고, 간식 대신 먹기에도 괜찮았어요."
oliveyoung,A000000202771,64399422,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,5.0,2026-08,다만 물을 너무 많이 넣으면 확실히 맛이 연해져서 저는 정량보다
oliveyoung,A000000202771,64405618,프로틴음료(고형),프로틴음료(고형),기타불만,generic,만족,5.0,2026-08,안에 초코볼 많이 들어있어거 씹눈 맛이 잇구 맛있어영 ㅎㅎ초코맛 쉐이크 중에서도 파우더맛 별로 안나구 좋음
oliveyoung,A000000202771,64405238,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,단백질 맛이 많이 안나서 좋아요
oliveyoung,A000000202771,64405227,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,단백질 맛이 많이 안나서 좋아요
oliveyoung,A000000202771,64405214,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,단백질 맛이 많이 안나서 좋아요
oliveyoung,A000000202771,64405158,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,단백질 맛이 많이 안나서 좋아요
oliveyoung,A000000202771,64404037,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,5.0,2026-08,맛별로 다샀어요 ㅎㅎㅎ
oliveyoung,A000000202771,64404031,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,5.0,2026-08,맛별로 다샀어요 ㅎㅎㅎ
oliveyoung,A000000202771,64403941,프로틴음료(고형),프로틴음료(고형),기타불만,generic,불만,5.0,2026-08,맛별로 다샀어요 ㅎㅎㅎ
oliveyoung,A000000202771,64394302,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,맛도 다양하고 영양성분이 제일 좋다고 해서 이걸로 먹어요!
oliveyoung,A000000202771,64395302,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,간편하게 시간없거나 입맛없을때 먹기 좋아요 ~~
oliveyoung,A000000202771,64396032,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,초코맛이라 단백질쉐이크 특유의 텁텁한 맛이 덜하고 달달해서 먹기 편했어요.
oliveyoung,A000000202771,64396032,프로틴음료(고형),프로틴음료(고형),용기펌프,generic,만족,5.0,2026-08,파우치형이라 휴대하기도 편하고 물이나 우유에 타서 간단하게 챙겨 먹기 좋았어요.
oliveyoung,A000000202771,64396039,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,흑임자 특유의 고소한 맛이 잘 느껴지고 너무 달지 않아서 부담 없이 먹기 좋았어요.
oliveyoung,A000000202771,64396039,프로틴음료(고형),프로틴음료(고형),용기펌프,generic,만족,5.0,2026-08,파우치형이라 휴대하기 편하고 물이나 우유에 간편하게 타서 먹을 수 있어서 좋았어요.
oliveyoung,A000000202771,64396079,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,"너무 달거나 인공적인 맛이 강하지 않아서 아침이나 출출할 때 간단하게 챙겨 먹기 편했고, 파우치형이라 휴대하기도 간편했어요."
oliveyoung,A000000202771,64396079,프로틴음료(고형),프로틴음료(고형),포만감효과,specific,불만,5.0,2026-08,물이나 우유에 타면 부드럽게 먹을 수 있고 포만감도 어느 정도 있어서 식사 사이 간식이나 간단한 식사 대용으로 활용하기 좋았어요.
oliveyoung,A000000202771,64396124,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,한 달 정도 꾸준히 먹어봤는데 초코맛이 달달하고 부드러워서 단백질 쉐이크 특유의 텁텁한 맛이 크게 느껴지지 않았어요.
oliveyoung,A000000202771,64396124,프로틴음료(고형),프로틴음료(고형),포만감효과,specific,불만,5.0,2026-08,"아침에 간단하게 먹거나 출출할 때 간식 대신 먹기 좋았고, 어느 정도 포만감도 있어서 식사 사이에 챙겨 먹기 괜찮았어요."
oliveyoung,A000000202771,64396128,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,한 달 정도 꾸준히 먹어봤는데 초코맛이 달달하고 고소해서 질리지 않고 먹기 좋았어요.
oliveyoung,A000000202771,64397564,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,초코 맛이 엄청 진하고 달달해서 프로틴 특유의 비린 맛이 전혀 안 나요.
oliveyoung,A000000202771,64398094,프로틴음료(고형),프로틴음료(고형),용량가격,generic,만족,5.0,2026-08,할인행사할 때 사면 가성비짱
oliveyoung,A000000202771,64399328,프로틴음료(고형),프로틴음료(고형),향냄새,generic,불만,5.0,2026-08,흑임자라서 너무 인위적으로 달면 어쩌나 했는데 생각보다
oliveyoung,A000000202771,64399328,프로틴음료(고형),프로틴음료(고형),맛,specific,불만,5.0,2026-08,처음에는 물에 타서 먹어봤는데 맛이 살짝 밍밍하게 느껴졌어요.
oliveyoung,A000000202771,64399687,프로틴음료(고형),프로틴음료(고형),용량가격,generic,만족,5.0,2026-08,저번달에 원플원이엿는데 이번달도 원플원이라 좋아요
oliveyoung,A000000202771,64399855,프로틴음료(고형),프로틴음료(고형),용량가격,generic,만족,5.0,2026-08,원플원이라 더 좋아요
oliveyoung,A000000202771,64394271,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,맛도 다양하고 영양성분이 제일 좋다고 해서 이걸로 먹어요!
oliveyoung,A000000202771,64402248,프로틴음료(고형),프로틴음료(고형),용량가격,generic,만족,5.0,2026-08,가격 저렴한데 맛있고 성분도 꽤괜찮은거같아요!
oliveyoung,A000000202771,64402410,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,초코맛이 진하면서도 텁텁함이 심하지 않아 마시기 편했어요.
oliveyoung,A000000202771,64401450,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,러닝끝나고나서 입맛없는데 달달이 하나씩 먹은 좋아욤 ㅎㅎ
oliveyoung,A000000202771,64394190,프로틴음료(고형),프로틴음료(고형),맛,specific,만족,5.0,2026-08,맛도 다양하고 영양성분이 제일 좋다고 해서 이걸로 먹어요!
oliveyoung,A000000204975,28047040,BB/CC,BB/CC,효과없음,generic,만족,1.0,2024-05,"커버력, 발색, 수분감  이런건 좋은듯합니다."
oliveyoung,A000000204975,28047040,BB/CC,BB/CC,지속력,generic,만족,1.0,2024-05,그러나 묻어나오는건 답이 없네요
oliveyoung,A000000204975,28217098,BB/CC,BB/CC,효과없음,generic,불만,1.0,2024-05,제품구입해서 사용하는데 피부랑 같은톤이 아니라 갈색으로 커버해줘서 목이랑 색차이가 너무 많이납니다;; 제품 못쓰겠네요
oliveyoung,A000000204975,29430087,BB/CC,BB/CC,끈적유분,generic,불만,1.0,2024-06,"음… 색상이 엄청 어두워져서 당황…
유분감도 심하고 일단 23호이상 정도 되어야
자연스러워질거 같아요."
oliveyoung,A000000204975,29430087,BB/CC,BB/CC,색상발색,generic,불만,1.0,2024-06,"손에 일단 테스트했는데
붉은기 돌고 황토색으로 변해 놀랬어요;;
하아… 간편하게 편하게 쓸거라서 기대기대했는데…ㅋ
아 내돈ㅎㅎ"
oliveyoung,A000000204975,29632996,BB/CC,BB/CC,트러블,generic,불만,1.0,2024-07,"뒤집어져서
일상생활 불가합니다"
oliveyoung,A000000204975,29658243,BB/CC,BB/CC,자극따가움,generic,만족,1.0,2024-07,별점 1점 처음 주는데 리뷰 안 쓰려다가 진짜 아닌 것 같아서 써요
oliveyoung,A000000204975,30095181,BB/CC,BB/CC,배송포장,generic,만족,1.0,2024-07,받지도않았는데 받었다고하는군요
oliveyoung,A000000204975,30095181,BB/CC,BB/CC,기타불만,generic,불만,1.0,2024-07,최악입니다
oliveyoung,A000000204975,30931960,BB/CC,BB/CC,기타불만,generic,불만,1.0,2024-08,진짜 너무 실망스러워요...
oliveyoung,A000000204975,30931960,BB/CC,BB/CC,제형발림,generic,만족,1.0,2024-08,첫번째로 발림성이 너무 안좋아요
oliveyoung,A000000204975,30931960,BB/CC,BB/CC,끈적유분,generic,불만,1.0,2024-08,쉽게 떡지고 달걀귀신됨...
oliveyoung,A000000204975,30931960,BB/CC,BB/CC,효과없음,generic,만족,1.0,2024-08,커버력도 생각만큼 좋지 않아요
oliveyoung,A000000204975,30931960,BB/CC,BB/CC,배송포장,generic,만족,1.0,2024-08,비xx 샘플과 두xx제품 모두 써봤는데 두 > 비 > 오 순인것같아요
oliveyoung,A000000204975,32968629,BB/CC,BB/CC,끈적유분,generic,불만,2.0,2024-10,"이거바르면 더 하얘져요ㅎㅎ고로 색상은 남자분들을 겨냥한 색상이 아닌것 같아요,,
게다가 기름져서… 요즘 진짜 남자 비비등 잘만드시던데.."
oliveyoung,A000000204975,33441289,BB/CC,BB/CC,끈적유분,generic,불만,2.0,2024-10,유분감이 상당히 빨리 많이 올라옵니더
oliveyoung,A000000204975,34250581,BB/CC,BB/CC,색상발색,generic,만족,2.0,2024-11,써봤던 제품들 중에 가장 촉촉했으나 어두운 피부톤에 뜨는 느낌입니다.
oliveyoung,A000000204975,35106432,BB/CC,BB/CC,기타불만,generic,불만,1.0,2024-12,오브제 제품은 저번에 립밤도 샀던 적 있는데 그때도 발림성이 영 꽝이라 실망이 했었는데 이번에도 실망이네요
oliveyoung,A000000204975,35106432,BB/CC,BB/CC,트러블,generic,불만,1.0,2024-12,"다만 얼굴에 여드름 흉터 자극이 있어 여드름 흉터를 커버해주는 제품인줄 알고 구매했는데 제가 잘못 봤네요;;
첨부한 사진 상으로는 조금 커버되는 듯 하지만 실제로 보면 커버가 안 되는 거 같아요"
oliveyoung,A000000204975,35733981,BB/CC,BB/CC,끈적유분,generic,불만,1.0,2025-01,"말이 촉촉한거지 유분감이 굉장히 쎈 제품이라
일단 안쓰고 가지고만 있어요"
oliveyoung,A000000204975,36758781,BB/CC,BB/CC,기타불만,generic,불만,1.0,2025-02,진짜 어이가없어서 내 평생 살면서 이렇게 안좋고 쓰레기같은 제품은 첨 보네요
oliveyoung,A000000204975,37236230,BB/CC,BB/CC,자극따가움,generic,불만,2.0,2025-02,오브제 커버 로션..피부에 가려움 생기고 제게는 별로라 방치된 제품이에요.
oliveyoung,A000000204975,38866268,BB/CC,BB/CC,효과없음,generic,불만,1.0,2025-04,이 제품은 그냥 돈 버리는 수준으로 커버력이나 효과가 없습니다.
oliveyoung,A000000204975,38866268,BB/CC,BB/CC,기타불만,generic,불만,1.0,2025-04,구매 후 한번 발라보고 바로 버렸네요.
oliveyoung,A000000204975,38924701,BB/CC,BB/CC,자극따가움,generic,불만,1.0,2025-04,피부가 벌겋게 올라올 정도로 바르고 단기간에 따갑다는 느낌이 심하게 드내요..
oliveyoung,A000000204975,40314637,BB/CC,BB/CC,트러블,generic,불만,1.0,2025-05,빨갛게 올라오고 트러블 나고 난리 났어요ㅠㅠ🥹
oliveyoung,A000000204975,45892532,BB/CC,BB/CC,기타불만,generic,불만,2.0,2025-08,좀 별로에요….
oliveyoung,A000000204975,45892532,BB/CC,BB/CC,효과없음,generic,만족,2.0,2025-08,아버지생신선물로 샀는데 발림성도 별로고 커버도 안돼요
oliveyoung,A000000204975,51474256,BB/CC,BB/CC,효과없음,generic,만족,2.0,2025-11,커버도 안되고 발림서이 좋은거도 아니고 이거 사지말구 다른거 사세요
oliveyoung,A000000204975,51507977,BB/CC,BB/CC,트러블,generic,불만,1.0,2025-11,"민감피부나 여드름성피부,여드름 고민있으신분들은 추천안합니다."
oliveyoung,A000000204975,54888103,BB/CC,BB/CC,트러블,generic,만족,1.0,2026-01,애초에 피부가 조금 밝거나 하얗고 여드름흔적이나 잡티가 적고 피부결이 고른 사람을 위한 제품입니다.
oliveyoung,A000000204975,54888103,BB/CC,BB/CC,밀림들뜸,generic,불만,1.0,2026-01,커버가 안되는건 둘째치고 로션이라면서 왜 파데처럼 가루가 생기는 건지..
oliveyoung,A000000204975,55233637,BB/CC,BB/CC,배송포장,generic,만족,1.0,2026-02,퇴근후 되착해서  상품을 열어보니 제품하나는  펌프에 잔여물이  묻어있고 택배 상자안에는  이런식으로 포장되어있네요
oliveyoung,A000000204975,56797279,BB/CC,BB/CC,밀림들뜸,generic,불만,1.0,2026-03,뜨고 무슨 가루?
oliveyoung,A000000204975,58074038,BB/CC,BB/CC,기타불만,generic,불만,1.0,2026-04,솔직히 진짜 너무 별로에요..
oliveyoung,A000000204975,58074038,BB/CC,BB/CC,밀림들뜸,generic,불만,1.0,2026-04,가루가 있는지 엄청 날리고 티 진짜 많이납니다..
oliveyoung,A000000204975,59074267,BB/CC,BB/CC,효과없음,generic,만족,1.0,2026-05,커버 안됩니다.
oliveyoung,A000000204975,59074267,BB/CC,BB/CC,자극따가움,generic,불만,1.0,2026-05,그냥 썬크림정도임.잡티나 홍조는 못가림
oliveyoung,A000000204975,59447672,BB/CC,BB/CC,건조,generic,불만,1.0,2026-05,쓰면 매우 건조함 맨 얼굴이 나을정도 톤도 안맞고 커버력 안좋음 그리고 바른곳 만지면 묻어남 이건 테스트 안해보고 출시했나싶을정도 올영 평점 4.9라서 샀는데 다른거 사시길
oliveyoung,A000000204975,60173105,BB/CC,BB/CC,자극따가움,generic,불만,1.0,2026-05,"바르고 한시간뒤에 병원 가려고 마스크 썼는데
마스크에 다"
oliveyoung,A000000204975,60854983,BB/CC,BB/CC,향냄새,generic,불만,1.0,2026-06,묻고 일단 냄새가 너무 별로였어요
oliveyoung,A000000204975,61301562,BB/CC,BB/CC,기타불만,generic,만족,1.0,2026-06,"촉촉함
다만 너무 하얗게 동동뜸
피부 하얀편인데도 별로라 사놓고 안씀.."
oliveyoung,A000000204975,61596303,BB/CC,BB/CC,효과없음,generic,만족,2.0,2026-06,커버는 잘 안되는거같아요.
oliveyoung,A000000204975,62449198,BB/CC,BB/CC,지속력,generic,만족,2.0,2026-07,발림성도 괜찮고 지속력도 무난무난 합니다
oliveyoung,A000000204975,62601943,BB/CC,BB/CC,용량가격,generic,만족,3.0,2026-07,가성비대비 만족합니다
oliveyoung,A000000204975,62675807,BB/CC,BB/CC,제형발림,generic,만족,3.0,2026-07,좀 뻑뻑한 느낌인데 그래서 남친이 원래 쓰는 로션이랑 좀 섞여서 바르니까 괜찮다
oliveyoung,A000000204975,62829218,BB/CC,BB/CC,효과없음,generic,만족,1.0,2026-07,광고하는거 처럼 커버력이 좋은지 모르겠어요
oliveyoung,A000000204975,62829218,BB/CC,BB/CC,기타불만,generic,불만,1.0,2026-07,리뷰만큼 만족도가 높지도 않고 그리고 흰색 옷 입으면 옷에 크림이 묻어 나오는게 별로입니다.
oliveyoung,A000000204975,63273975,BB/CC,BB/CC,효과없음,generic,만족,3.0,2026-07,커버력이 걍 제로에가까움 ㅠㅠ바른지도모르겠어요
oliveyoung,A000000204975,63886271,BB/CC,BB/CC,끈적유분,generic,불만,3.0,2026-08,일단 커버로션이다보니 커버력이나 지속력은 기대하시면 안돼요 ㅋ 하지만 파운데이션은 너무 무겁고 수정해야하잖아요 ㅠㅠ
oliveyoung,A000000204975,63923669,BB/CC,BB/CC,밀림들뜸,generic,불만,3.0,2026-08,뭐라고 해야하지 수준 꽉 안채워주면 뜨고 난리도 아님.
oliveyoung,A000000204975,64163664,BB/CC,BB/CC,건조,generic,만족,3.0,2026-08,로션만큼 촉촉하지도 않구요
oliveyoung,A000000204975,64384794,BB/CC,BB/CC,제형발림,generic,만족,5.0,2026-08,발림성이 너무 좋아 놀랐어요
oliveyoung,A000000204975,64384794,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,매일 쓰고 있는데 자연스럽게 커버되어 좋네요!
oliveyoung,A000000204975,64384794,BB/CC,BB/CC,향냄새,generic,만족,5.0,2026-08,향도 부담없구요
oliveyoung,A000000204975,64401739,BB/CC,BB/CC,지속력,generic,만족,5.0,2026-08,잘 묻어나지 않고 발림 좋습니다.
oliveyoung,A000000204975,64395570,BB/CC,BB/CC,배송포장,generic,만족,5.0,2026-08,배송 빠르고 상품은 좋아요
oliveyoung,A000000204975,64389112,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버되어서 매일 쓰기에 부담없을듯요~
oliveyoung,A000000204975,64389004,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버되어서 매일 쓰기에 부담없을듯요~
oliveyoung,A000000204975,64388923,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버되어서 매일 쓰기에 부담없을듯요~
oliveyoung,A000000204975,64388057,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버도 되어 부담없이 쓰기 좋아요
oliveyoung,A000000204975,64388051,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버도 되어 부담없이 쓰기 좋아요
oliveyoung,A000000204975,64388046,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버도 되어 부담없이 쓰기 좋아요
oliveyoung,A000000204975,64388040,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버도 되어 부담없이 쓰기 좋아요
oliveyoung,A000000204975,64388027,BB/CC,BB/CC,효과없음,generic,만족,5.0,2026-08,자연스럽게 커버도 되어 부담없이 쓰기 좋아요
oliveyoung,A000000204975,64388014,BB/CC,BB/CC,지속력,generic,만족,5.0,2026-08,뭐하나 빠지는게 없네요
