source,board,category_key,product_key,day_kst,n,n_snapshots,present_share,rank_mean,rank_min,rank_max,price_mode
daisomall,sale_rising,CTGR_01050,69036,2026-08-21,2,18,0.11,62.5,45,80,1000
daisomall,sale_rising,CTGR_01050,69036,2026-08-22,8,24,0.33,41.2,8,91,1000
daisomall,sale_rising,CTGR_01050,69036,2026-08-23,5,24,0.21,40.2,16,61,1000
daisomall,sale_rising,CTGR_01050,69036,2026-08-24,1,2,0.5,91,91,91,1000
daisomall,sale_rising,CTGR_01050,69204,2026-08-22,1,24,0.04,43,43,43,1500
daisomall,sale_rising,CTGR_01050,69204,2026-08-23,1,24,0.04,7,7,7,1500
daisomall,sale_rising,CTGR_01050,69205,2026-08-21,1,18,0.06,99,99,99,1500
daisomall,sale_rising,CTGR_01050,69205,2026-08-22,1,24,0.04,70,70,70,1500
daisomall,sale_rising,CTGR_01050,69205,2026-08-23,1,24,0.04,2,2,2,1500
daisomall,sale_rising,CTGR_01050,69206,2026-08-23,1,24,0.04,42,42,42,1500
daisomall,sale_rising,CTGR_01050,69230,2026-08-21,1,18,0.06,63,63,63,1500
daisomall,sale_rising,CTGR_01050,69703,2026-08-22,1,24,0.04,20,20,20,1000
daisomall,sale_rising,CTGR_01050,69838,2026-08-21,1,18,0.06,15,15,15,1500
daisomall,sale_rising,CTGR_01050,73394,2026-08-19,1,2,0.5,23,23,23,1000
daisomall,sale_rising,CTGR_01050,73394,2026-08-22,4,24,0.17,49,45,61,1000
daisomall,sale_rising,CTGR_01050,73394,2026-08-23,3,24,0.12,65.7,57,78,1000
daisomall,sale_rising,CTGR_01050,73528,2026-08-21,1,18,0.06,79,79,79,2000
daisomall,sale_rising,CTGR_01050,73528,2026-08-22,1,24,0.04,75,75,75,2000
daisomall,sale_rising,CTGR_01050,76020,2026-08-22,1,24,0.04,10,10,10,1000
daisomall,sale_rising,CTGR_01050,77083,2026-08-23,1,24,0.04,43,43,43,1000
daisomall,sale_rising,CTGR_01050,77084,2026-08-22,1,24,0.04,65,65,65,1000
daisomall,sale_rising,CTGR_01050,84456,2026-08-23,1,24,0.04,88,88,88,2000
daisomall,sale_rising,CTGR_01050,84989,2026-08-22,1,24,0.04,84,84,84,2000
daisomall,sale_rising,CTGR_01050,85092,2026-08-22,1,24,0.04,85,85,85,2000
daisomall,sale_rising,CTGR_01050,85092,2026-08-23,3,24,0.12,87,87,87,2000
daisomall,sale_rising,CTGR_01050,85127,2026-08-22,1,24,0.04,94,94,94,2000
daisomall,sale_rising,CTGR_01050,87186,2026-08-21,1,18,0.06,73,73,73,1000
daisomall,sale_rising,CTGR_01050,87187,2026-08-22,1,24,0.04,36,36,36,1000
daisomall,sale_rising,CTGR_01050,90204,2026-08-21,3,18,0.17,48,30,84,1000
daisomall,sale_rising,CTGR_01050,90204,2026-08-22,1,24,0.04,98,98,98,1000
daisomall,sale_rising,CTGR_01050,90968,2026-08-23,1,24,0.04,78,78,78,1000
daisomall,sale_rising,CTGR_01050,93950,2026-08-21,1,18,0.06,71,71,71,2000
daisomall,sale_rising,CTGR_01050,93950,2026-08-22,1,24,0.04,64,64,64,2000
daisomall,sale_rising,CTGR_01050,99674601,2026-08-22,1,24,0.04,87,87,87,1000
daisomall,sale_rising,CTGR_01050,99674601,2026-08-23,2,24,0.08,43.5,18,69,1000
daisomall,sale_rising,CTGR_01050,99674602,2026-08-21,2,18,0.11,43,43,43,1000
daisomall,sale_rising,CTGR_01050,99674602,2026-08-22,2,24,0.08,81.5,79,84,1000
daisomall,sale_rising,CTGR_01050,99674602,2026-08-23,2,24,0.08,18.5,17,20,1000
daisomall,sale_weekly,CTGR_01050,1001263,2026-08-19,1,2,0.5,94,94,94,1000
daisomall,sale_weekly,CTGR_01050,1001263,2026-08-20,1,1,1.0,95,95,95,1000
daisomall,sale_weekly,CTGR_01050,1001263,2026-08-21,17,17,1.0,92.2,90,96,1000
daisomall,sale_weekly,CTGR_01050,1001263,2026-08-22,24,24,1.0,94.7,93,97,1000
daisomall,sale_weekly,CTGR_01050,1001263,2026-08-23,10,24,0.42,97.6,97,98,1000
daisomall,sale_weekly,CTGR_01050,1001270,2026-08-19,2,2,1.0,68.5,65,72,2000
daisomall,sale_weekly,CTGR_01050,1001270,2026-08-20,1,1,1.0,65,65,65,2000
daisomall,sale_weekly,CTGR_01050,1001270,2026-08-21,17,17,1.0,55.1,53,58,2000
daisomall,sale_weekly,CTGR_01050,1001270,2026-08-22,24,24,1.0,55,53,58,2000
daisomall,sale_weekly,CTGR_01050,1001270,2026-08-23,24,24,1.0,55.2,55,56,2000
daisomall,sale_weekly,CTGR_01050,1001270,2026-08-24,2,2,1.0,55,55,55,2000
daisomall,sale_weekly,CTGR_01050,1004147,2026-08-19,2,2,1.0,58.5,57,60,500
daisomall,sale_weekly,CTGR_01050,1004147,2026-08-20,1,1,1.0,59,59,59,500
daisomall,sale_weekly,CTGR_01050,1004147,2026-08-21,17,17,1.0,62.4,58,67,500
daisomall,sale_weekly,CTGR_01050,1004147,2026-08-22,24,24,1.0,66.9,65,69,500
daisomall,sale_weekly,CTGR_01050,1004147,2026-08-23,10,24,0.42,69.6,69,70,500
daisomall,sale_weekly,CTGR_01050,1004148,2026-08-19,2,2,1.0,27,26,28,500
daisomall,sale_weekly,CTGR_01050,1004148,2026-08-20,1,1,1.0,27,27,27,500
daisomall,sale_weekly,CTGR_01050,1004148,2026-08-21,17,17,1.0,29.2,28,32,500
daisomall,sale_weekly,CTGR_01050,1004148,2026-08-22,24,24,1.0,30.2,29,32,500
daisomall,sale_weekly,CTGR_01050,1004148,2026-08-23,24,24,1.0,32.2,32,33,500
daisomall,sale_weekly,CTGR_01050,1004148,2026-08-24,2,2,1.0,32,32,32,500
daisomall,sale_weekly,CTGR_01050,1004450,2026-08-19,2,2,1.0,89.5,87,92,1000
daisomall,sale_weekly,CTGR_01050,1004450,2026-08-20,1,1,1.0,88,88,88,1000
daisomall,sale_weekly,CTGR_01050,1004450,2026-08-21,17,17,1.0,81.7,75,89,1000
daisomall,sale_weekly,CTGR_01050,1004450,2026-08-22,10,24,0.42,86,85,87,1000
daisomall,sale_weekly,CTGR_01050,1012689,2026-08-19,2,2,1.0,89.5,81,98,1000
daisomall,sale_weekly,CTGR_01050,1012689,2026-08-20,1,1,1.0,81,81,81,1000
daisomall,sale_weekly,CTGR_01050,1012689,2026-08-21,16,17,0.94,76.1,71,84,1000
daisomall,sale_weekly,CTGR_01050,1014695,2026-08-19,2,2,1.0,54,53,55,2000
daisomall,sale_weekly,CTGR_01050,1014695,2026-08-20,1,1,1.0,55,55,55,2000
daisomall,sale_weekly,CTGR_01050,1014695,2026-08-21,17,17,1.0,56.2,52,63,2000
daisomall,sale_weekly,CTGR_01050,1014695,2026-08-22,24,24,1.0,58.1,55,61,2000
daisomall,sale_weekly,CTGR_01050,1014695,2026-08-23,24,24,1.0,60.7,60,62,2000
daisomall,sale_weekly,CTGR_01050,1014695,2026-08-24,2,2,1.0,60,60,60,2000
daisomall,sale_weekly,CTGR_01050,1017947,2026-08-19,2,2,1.0,3,2,4,1000
daisomall,sale_weekly,CTGR_01050,1017947,2026-08-20,1,1,1.0,5,5,5,1000
daisomall,sale_weekly,CTGR_01050,1017947,2026-08-21,17,17,1.0,4,4,4,1000
daisomall,sale_weekly,CTGR_01050,1017947,2026-08-22,24,24,1.0,3.4,3,4,1000
daisomall,sale_weekly,CTGR_01050,1017947,2026-08-23,24,24,1.0,3,3,3,1000
daisomall,sale_weekly,CTGR_01050,1017947,2026-08-24,2,2,1.0,3,3,3,1000
daisomall,sale_weekly,CTGR_01050,1018161,2026-08-19,2,2,1.0,10,8,12,1000
daisomall,sale_weekly,CTGR_01050,1018161,2026-08-20,1,1,1.0,13,13,13,1000
daisomall,sale_weekly,CTGR_01050,1018161,2026-08-21,17,17,1.0,11,11,11,1000
daisomall,sale_weekly,CTGR_01050,1018161,2026-08-22,24,24,1.0,10.4,10,11,1000
daisomall,sale_weekly,CTGR_01050,1018161,2026-08-23,24,24,1.0,12.3,10,14,1000
daisomall,sale_weekly,CTGR_01050,1018161,2026-08-24,2,2,1.0,14,14,14,1000
daisomall,sale_weekly,CTGR_01050,1018494,2026-08-19,1,2,0.5,100,100,100,1000
daisomall,sale_weekly,CTGR_01050,1021095,2026-08-19,1,2,0.5,95,95,95,1000
daisomall,sale_weekly,CTGR_01050,1021947,2026-08-19,2,2,1.0,80,77,83,1000
daisomall,sale_weekly,CTGR_01050,1021947,2026-08-20,1,1,1.0,84,84,84,1000
daisomall,sale_weekly,CTGR_01050,1021947,2026-08-21,17,17,1.0,84.9,81,90,1000
daisomall,sale_weekly,CTGR_01050,1021947,2026-08-22,24,24,1.0,89.5,83,96,1000
daisomall,sale_weekly,CTGR_01050,1021947,2026-08-23,24,24,1.0,92.2,89,97,1000
daisomall,sale_weekly,CTGR_01050,1021947,2026-08-24,2,2,1.0,89,89,89,1000
daisomall,sale_weekly,CTGR_01050,1023371,2026-08-20,1,1,1.0,4,4,4,500
daisomall,sale_weekly,CTGR_01050,1023371,2026-08-21,17,17,1.0,3,3,3,500
daisomall,sale_weekly,CTGR_01050,1023371,2026-08-22,24,24,1.0,3.6,3,4,500
daisomall,sale_weekly,CTGR_01050,1023371,2026-08-23,24,24,1.0,4,4,4,500
daisomall,sale_weekly,CTGR_01050,1023371,2026-08-24,2,2,1.0,4,4,4,500
daisomall,sale_weekly,CTGR_01050,1025659,2026-08-19,1,2,0.5,59,59,59,1000
daisomall,sale_weekly,CTGR_01050,1025659,2026-08-20,1,1,1.0,60,60,60,1000
daisomall,sale_weekly,CTGR_01050,1025659,2026-08-21,17,17,1.0,65.7,63,69,1000
daisomall,sale_weekly,CTGR_01050,1025659,2026-08-22,24,24,1.0,65,63,68,1000
daisomall,sale_weekly,CTGR_01050,1025659,2026-08-23,24,24,1.0,64.1,63,66,1000
daisomall,sale_weekly,CTGR_01050,1025659,2026-08-24,2,2,1.0,63,63,63,1000
daisomall,sale_weekly,CTGR_01050,1025780,2026-08-21,3,17,0.18,100,100,100,1000
daisomall,sale_weekly,CTGR_01050,1025780,2026-08-22,11,24,0.46,98.8,98,99,1000
daisomall,sale_weekly,CTGR_01050,1025780,2026-08-23,14,24,0.58,99,99,99,1000
daisomall,sale_weekly,CTGR_01050,1025780,2026-08-24,2,2,1.0,99,99,99,1000
daisomall,sale_weekly,CTGR_01050,1026945,2026-08-21,16,17,0.94,43.8,40,48,2000
daisomall,sale_weekly,CTGR_01050,1026945,2026-08-22,14,24,0.58,47.3,46,48,2000
daisomall,sale_weekly,CTGR_01050,1026945,2026-08-23,24,24,1.0,47.7,47,49,2000
daisomall,sale_weekly,CTGR_01050,1026945,2026-08-24,2,2,1.0,47,47,47,2000
daisomall,sale_weekly,CTGR_01050,1027023,2026-08-21,7,17,0.41,99.6,99,100,2000
daisomall,sale_weekly,CTGR_01050,1027023,2026-08-22,14,24,0.58,97.4,96,100,2000
daisomall,sale_weekly,CTGR_01050,1027023,2026-08-23,4,24,0.17,100,100,100,2000
daisomall,sale_weekly,CTGR_01050,1027327,2026-08-19,2,2,1.0,36,35,37,1000
daisomall,sale_weekly,CTGR_01050,1027327,2026-08-20,1,1,1.0,38,38,38,1000
daisomall,sale_weekly,CTGR_01050,1027327,2026-08-21,16,17,0.94,34,33,36,1000
daisomall,sale_weekly,CTGR_01050,1027327,2026-08-22,24,24,1.0,35.0,34,36,1000
daisomall,sale_weekly,CTGR_01050,1027327,2026-08-23,24,24,1.0,36.8,36,37,1000
daisomall,sale_weekly,CTGR_01050,1027327,2026-08-24,2,2,1.0,37,37,37,1000
daisomall,sale_weekly,CTGR_01050,1027328,2026-08-19,1,2,0.5,78,78,78,1000
daisomall,sale_weekly,CTGR_01050,1027328,2026-08-20,1,1,1.0,78,78,78,1000
daisomall,sale_weekly,CTGR_01050,1027328,2026-08-21,17,17,1.0,69.5,66,74,1000
daisomall,sale_weekly,CTGR_01050,1027328,2026-08-22,24,24,1.0,69.8,69,71,1000
daisomall,sale_weekly,CTGR_01050,1027328,2026-08-23,24,24,1.0,74.8,71,77,1000
daisomall,sale_weekly,CTGR_01050,1027328,2026-08-24,2,2,1.0,77,77,77,1000
daisomall,sale_weekly,CTGR_01050,1027329,2026-08-19,2,2,1.0,60,54,66,1000
daisomall,sale_weekly,CTGR_01050,1027329,2026-08-20,1,1,1.0,66,66,66,1000
daisomall,sale_weekly,CTGR_01050,1027329,2026-08-21,17,17,1.0,58.5,54,66,1000
daisomall,sale_weekly,CTGR_01050,1027329,2026-08-22,24,24,1.0,62.4,57,67,1000
daisomall,sale_weekly,CTGR_01050,1027329,2026-08-23,24,24,1.0,71.9,67,75,1000
daisomall,sale_weekly,CTGR_01050,1027329,2026-08-24,2,2,1.0,75,75,75,1000
daisomall,sale_weekly,CTGR_01050,1029927,2026-08-19,1,2,0.5,40,40,40,2000
daisomall,sale_weekly,CTGR_01050,1029927,2026-08-20,1,1,1.0,41,41,41,2000
daisomall,sale_weekly,CTGR_01050,1029927,2026-08-21,17,17,1.0,35.1,32,42,2000
daisomall,sale_weekly,CTGR_01050,1029927,2026-08-22,24,24,1.0,32.9,31,35,2000
daisomall,sale_weekly,CTGR_01050,1029927,2026-08-23,24,24,1.0,33.2,33,34,2000
daisomall,sale_weekly,CTGR_01050,1029927,2026-08-24,2,2,1.0,33,33,33,2000
daisomall,sale_weekly,CTGR_01050,1030480,2026-08-19,2,2,1.0,1.5,1,2,1000
daisomall,sale_weekly,CTGR_01050,1030480,2026-08-20,1,1,1.0,2,2,2,1000
daisomall,sale_weekly,CTGR_01050,1030480,2026-08-21,17,17,1.0,1,1,1,1000
daisomall,sale_weekly,CTGR_01050,1030480,2026-08-22,24,24,1.0,1,1,1,1000
daisomall,sale_weekly,CTGR_01050,1030480,2026-08-23,24,24,1.0,1,1,1,1000
daisomall,sale_weekly,CTGR_01050,1030480,2026-08-24,2,2,1.0,1,1,1,1000
daisomall,sale_weekly,CTGR_01050,1031649,2026-08-21,17,17,1.0,14.3,14,16,1000
daisomall,sale_weekly,CTGR_01050,1031649,2026-08-22,24,24,1.0,13.8,13,16,1000
daisomall,sale_weekly,CTGR_01050,1031649,2026-08-23,6,24,0.25,17,17,17,1000
daisomall,sale_weekly,CTGR_01050,1031913,2026-08-19,1,2,0.5,44,44,44,1000
daisomall,sale_weekly,CTGR_01050,1031913,2026-08-21,17,17,1.0,65.9,63,70,1000
daisomall,sale_weekly,CTGR_01050,1031913,2026-08-22,24,24,1.0,60.6,54,70,1000
daisomall,sale_weekly,CTGR_01050,1031913,2026-08-23,24,24,1.0,55.1,54,57,1000
daisomall,sale_weekly,CTGR_01050,1031913,2026-08-24,2,2,1.0,54,54,54,1000
daisomall,sale_weekly,CTGR_01050,1031967,2026-08-19,2,2,1.0,43,40,46,2000
daisomall,sale_weekly,CTGR_01050,1031967,2026-08-20,1,1,1.0,47,47,47,2000
daisomall,sale_weekly,CTGR_01050,1031967,2026-08-21,17,17,1.0,45.6,44,49,2000
daisomall,sale_weekly,CTGR_01050,1031967,2026-08-22,24,24,1.0,46.2,44,49,2000
daisomall,sale_weekly,CTGR_01050,1031967,2026-08-23,24,24,1.0,46.2,46,47,2000
daisomall,sale_weekly,CTGR_01050,1031967,2026-08-24,2,2,1.0,46,46,46,2000
daisomall,sale_weekly,CTGR_01050,1032539,2026-08-19,2,2,1.0,49,48,50,2000
daisomall,sale_weekly,CTGR_01050,1032539,2026-08-20,1,1,1.0,51,51,51,2000
daisomall,sale_weekly,CTGR_01050,1032539,2026-08-21,17,17,1.0,48.7,46,52,2000
daisomall,sale_weekly,CTGR_01050,1032539,2026-08-22,24,24,1.0,50.3,49,52,2000
daisomall,sale_weekly,CTGR_01050,1032539,2026-08-23,24,24,1.0,52.8,52,53,2000
daisomall,sale_weekly,CTGR_01050,1032539,2026-08-24,2,2,1.0,53,53,53,2000
daisomall,sale_weekly,CTGR_01050,1033994,2026-08-19,2,2,1.0,86.5,79,94,3000
daisomall,sale_weekly,CTGR_01050,1033994,2026-08-20,1,1,1.0,79,79,79,3000
daisomall,sale_weekly,CTGR_01050,1033994,2026-08-21,17,17,1.0,88.3,86,93,3000
daisomall,sale_weekly,CTGR_01050,1033994,2026-08-22,10,24,0.42,91.4,90,92,3000
daisomall,sale_weekly,CTGR_01050,1034515,2026-08-19,2,2,1.0,53,51,55,500
daisomall,sale_weekly,CTGR_01050,1034515,2026-08-20,1,1,1.0,52,52,52,500
daisomall,sale_weekly,CTGR_01050,1034515,2026-08-21,17,17,1.0,52.8,51,56,500
daisomall,sale_weekly,CTGR_01050,1034515,2026-08-22,24,24,1.0,55.3,54,57,500
daisomall,sale_weekly,CTGR_01050,1034515,2026-08-23,24,24,1.0,57.2,57,58,500
daisomall,sale_weekly,CTGR_01050,1034515,2026-08-24,2,2,1.0,57,57,57,500
daisomall,sale_weekly,CTGR_01050,1034516,2026-08-19,2,2,1.0,47,47,47,500
daisomall,sale_weekly,CTGR_01050,1034516,2026-08-20,1,1,1.0,48,48,48,500
daisomall,sale_weekly,CTGR_01050,1034516,2026-08-21,17,17,1.0,51.8,50,55,500
daisomall,sale_weekly,CTGR_01050,1034516,2026-08-22,24,24,1.0,55.5,53,58,500
daisomall,sale_weekly,CTGR_01050,1034516,2026-08-23,24,24,1.0,60.6,58,62,500
daisomall,sale_weekly,CTGR_01050,1034516,2026-08-24,2,2,1.0,62,62,62,500
daisomall,sale_weekly,CTGR_01050,1034517,2026-08-19,2,2,1.0,5.5,5,6,500
daisomall,sale_weekly,CTGR_01050,1034517,2026-08-20,1,1,1.0,7,7,7,500
daisomall,sale_weekly,CTGR_01050,1034517,2026-08-21,17,17,1.0,8,8,8,500
daisomall,sale_weekly,CTGR_01050,1034517,2026-08-22,24,24,1.0,8,8,8,500
daisomall,sale_weekly,CTGR_01050,1034517,2026-08-23,24,24,1.0,8,8,8,500
daisomall,sale_weekly,CTGR_01050,1034517,2026-08-24,2,2,1.0,8,8,8,500
daisomall,sale_weekly,CTGR_01050,1034520,2026-08-19,2,2,1.0,27.5,26,29,500
daisomall,sale_weekly,CTGR_01050,1034520,2026-08-20,1,1,1.0,30,30,30,500
daisomall,sale_weekly,CTGR_01050,1034520,2026-08-21,17,17,1.0,31.4,30,34,500
daisomall,sale_weekly,CTGR_01050,1034520,2026-08-22,24,24,1.0,32.6,32,34,500
daisomall,sale_weekly,CTGR_01050,1034520,2026-08-23,24,24,1.0,34.2,34,35,500
daisomall,sale_weekly,CTGR_01050,1034520,2026-08-24,2,2,1.0,34,34,34,500
daisomall,sale_weekly,CTGR_01050,1035083,2026-08-19,2,2,1.0,67,65,69,2000
daisomall,sale_weekly,CTGR_01050,1035083,2026-08-20,1,1,1.0,69,69,69,2000
daisomall,sale_weekly,CTGR_01050,1035083,2026-08-21,17,17,1.0,78.6,70,86,2000
daisomall,sale_weekly,CTGR_01050,1035083,2026-08-22,24,24,1.0,80.4,78,84,2000
daisomall,sale_weekly,CTGR_01050,1035083,2026-08-23,24,24,1.0,80.2,80,81,2000
daisomall,sale_weekly,CTGR_01050,1035083,2026-08-24,2,2,1.0,80,80,80,2000
daisomall,sale_weekly,CTGR_01050,1038070,2026-08-19,2,2,1.0,80.5,80,81,2000
daisomall,sale_weekly,CTGR_01050,1038070,2026-08-20,1,1,1.0,80,80,80,2000
daisomall,sale_weekly,CTGR_01050,1038070,2026-08-21,17,17,1.0,88.7,85,94,2000
daisomall,sale_weekly,CTGR_01050,1038070,2026-08-22,24,24,1.0,91.8,90,94,2000
daisomall,sale_weekly,CTGR_01050,1038070,2026-08-23,24,24,1.0,90.2,87,95,2000
daisomall,sale_weekly,CTGR_01050,1038070,2026-08-24,2,2,1.0,87,87,87,2000
daisomall,sale_weekly,CTGR_01050,1038237,2026-08-19,2,2,1.0,75.5,67,84,500
daisomall,sale_weekly,CTGR_01050,1039492,2026-08-19,2,2,1.0,87,84,90,1000
daisomall,sale_weekly,CTGR_01050,1039492,2026-08-20,1,1,1.0,91,91,91,1000
daisomall,sale_weekly,CTGR_01050,1039492,2026-08-21,6,17,0.35,74.3,74,75,1000
daisomall,sale_weekly,CTGR_01050,1039492,2026-08-22,24,24,1.0,84.3,72,95,1000
daisomall,sale_weekly,CTGR_01050,1039492,2026-08-23,24,24,1.0,92.9,91,96,1000
daisomall,sale_weekly,CTGR_01050,1039492,2026-08-24,2,2,1.0,91,91,91,1000
daisomall,sale_weekly,CTGR_01050,1039628,2026-08-19,1,2,0.5,14,14,14,1000
daisomall,sale_weekly,CTGR_01050,1039628,2026-08-22,22,24,0.92,24,23,25,1000
daisomall,sale_weekly,CTGR_01050,1039628,2026-08-23,24,24,1.0,24.7,24,26,1000
daisomall,sale_weekly,CTGR_01050,1039628,2026-08-24,2,2,1.0,24,24,24,1000
daisomall,sale_weekly,CTGR_01050,1040077,2026-08-19,1,2,0.5,79,79,79,1000
daisomall,sale_weekly,CTGR_01050,1042615,2026-08-19,2,2,1.0,66,59,73,1000
daisomall,sale_weekly,CTGR_01050,1042615,2026-08-20,1,1,1.0,73,73,73,1000
daisomall,sale_weekly,CTGR_01050,1042615,2026-08-21,17,17,1.0,75.5,73,79,1000
daisomall,sale_weekly,CTGR_01050,1042615,2026-08-22,24,24,1.0,79,76,82,1000
daisomall,sale_weekly,CTGR_01050,1042615,2026-08-23,24,24,1.0,81.7,81,83,1000
daisomall,sale_weekly,CTGR_01050,1042615,2026-08-24,2,2,1.0,81,81,81,1000
daisomall,sale_weekly,CTGR_01050,1042619,2026-08-19,1,2,0.5,54,54,54,1000
daisomall,sale_weekly,CTGR_01050,1042619,2026-08-20,1,1,1.0,54,54,54,1000
daisomall,sale_weekly,CTGR_01050,1042619,2026-08-21,17,17,1.0,75.9,72,81,1000
daisomall,sale_weekly,CTGR_01050,1042619,2026-08-22,24,24,1.0,79.2,75,83,1000
daisomall,sale_weekly,CTGR_01050,1042619,2026-08-23,24,24,1.0,83.2,83,84,1000
daisomall,sale_weekly,CTGR_01050,1042619,2026-08-24,2,2,1.0,83,83,83,1000
daisomall,sale_weekly,CTGR_01050,1042797,2026-08-21,17,17,1.0,95.5,93,99,1000
daisomall,sale_weekly,CTGR_01050,1042797,2026-08-22,12,24,0.5,98.5,97,100,1000
daisomall,sale_weekly,CTGR_01050,1042797,2026-08-23,7,24,0.29,100,100,100,1000
daisomall,sale_weekly,CTGR_01050,1042797,2026-08-24,2,2,1.0,100,100,100,1000
daisomall,sale_weekly,CTGR_01050,1043552,2026-08-21,17,17,1.0,21.4,19,27,2000
daisomall,sale_weekly,CTGR_01050,1043552,2026-08-22,22,24,0.92,17.8,16,21,2000
daisomall,sale_weekly,CTGR_01050,1044427,2026-08-19,2,2,1.0,20,18,22,2000
daisomall,sale_weekly,CTGR_01050,1044427,2026-08-20,1,1,1.0,23,23,23,2000
daisomall,sale_weekly,CTGR_01050,1044427,2026-08-21,17,17,1.0,26.2,25,29,2000
daisomall,sale_weekly,CTGR_01050,1044427,2026-08-22,24,24,1.0,25.5,24,27,2000
daisomall,sale_weekly,CTGR_01050,1044427,2026-08-23,24,24,1.0,26.2,26,27,2000
daisomall,sale_weekly,CTGR_01050,1044427,2026-08-24,2,2,1.0,26,26,26,2000
daisomall,sale_weekly,CTGR_01050,1044553,2026-08-19,2,2,1.0,16.5,16,17,5000
daisomall,sale_weekly,CTGR_01050,1044553,2026-08-20,1,1,1.0,18,18,18,5000
daisomall,sale_weekly,CTGR_01050,1044553,2026-08-21,17,17,1.0,16.9,16,19,5000
daisomall,sale_weekly,CTGR_01050,1044553,2026-08-22,24,24,1.0,17.1,16,19,5000
daisomall,sale_weekly,CTGR_01050,1044553,2026-08-23,24,24,1.0,18.7,18,20,5000
daisomall,sale_weekly,CTGR_01050,1044553,2026-08-24,2,2,1.0,18,18,18,5000
daisomall,sale_weekly,CTGR_01050,1044554,2026-08-19,2,2,1.0,34.5,33,36,5000
daisomall,sale_weekly,CTGR_01050,1044554,2026-08-20,1,1,1.0,37,37,37,5000
daisomall,sale_weekly,CTGR_01050,1044554,2026-08-21,17,17,1.0,35.6,34,38,5000
daisomall,sale_weekly,CTGR_01050,1044554,2026-08-22,24,24,1.0,36.8,35,39,5000
daisomall,sale_weekly,CTGR_01050,1044554,2026-08-23,24,24,1.0,36.7,36,38,5000
daisomall,sale_weekly,CTGR_01050,1044554,2026-08-24,2,2,1.0,36,36,36,5000
daisomall,sale_weekly,CTGR_01050,1044557,2026-08-19,2,2,1.0,94,91,97,2000
daisomall,sale_weekly,CTGR_01050,1044557,2026-08-20,1,1,1.0,92,92,92,2000
daisomall,sale_weekly,CTGR_01050,1044557,2026-08-21,13,17,0.76,97.1,96,99,2000
daisomall,sale_weekly,CTGR_01050,1044557,2026-08-22,16,24,0.67,99.8,99,100,2000
daisomall,sale_weekly,CTGR_01050,1044558,2026-08-19,2,2,1.0,75.5,75,76,2000
daisomall,sale_weekly,CTGR_01050,1044558,2026-08-20,1,1,1.0,75,75,75,2000
daisomall,sale_weekly,CTGR_01050,1044558,2026-08-21,17,17,1.0,78.5,76,82,2000
daisomall,sale_weekly,CTGR_01050,1044558,2026-08-22,24,24,1.0,77.6,76,80,2000
daisomall,sale_weekly,CTGR_01050,1044558,2026-08-23,24,24,1.0,78.2,78,79,2000
daisomall,sale_weekly,CTGR_01050,1044558,2026-08-24,2,2,1.0,78,78,78,2000
daisomall,sale_weekly,CTGR_01050,1044970,2026-08-21,17,17,1.0,93.9,92,98,3000
daisomall,sale_weekly,CTGR_01050,1044970,2026-08-22,19,24,0.79,93.8,89,98,3000
daisomall,sale_weekly,CTGR_01050,1044970,2026-08-23,24,24,1.0,90,88,94,3000
daisomall,sale_weekly,CTGR_01050,1044970,2026-08-24,2,2,1.0,88,88,88,3000
daisomall,sale_weekly,CTGR_01050,1045431,2026-08-21,17,17,1.0,60.1,58,63,3000
daisomall,sale_weekly,CTGR_01050,1045431,2026-08-22,24,24,1.0,61.2,60,63,3000
daisomall,sale_weekly,CTGR_01050,1045431,2026-08-23,24,24,1.0,61.7,61,63,3000
daisomall,sale_weekly,CTGR_01050,1045431,2026-08-24,2,2,1.0,61,61,61,3000
daisomall,sale_weekly,CTGR_01050,1045527,2026-08-19,1,2,0.5,89,89,89,3000
daisomall,sale_weekly,CTGR_01050,1045527,2026-08-20,1,1,1.0,90,90,90,3000
daisomall,sale_weekly,CTGR_01050,1045527,2026-08-21,17,17,1.0,81.5,77,88,3000
daisomall,sale_weekly,CTGR_01050,1045527,2026-08-22,24,24,1.0,83.2,79,87,3000
daisomall,sale_weekly,CTGR_01050,1045527,2026-08-23,24,24,1.0,85.5,84,88,3000
daisomall,sale_weekly,CTGR_01050,1045527,2026-08-24,2,2,1.0,84,84,84,3000
daisomall,sale_weekly,CTGR_01050,1047194,2026-08-19,2,2,1.0,39,35,43,1000
daisomall,sale_weekly,CTGR_01050,1047194,2026-08-20,1,1,1.0,36,36,36,1000
daisomall,sale_weekly,CTGR_01050,1047194,2026-08-21,17,17,1.0,38.3,37,41,1000
daisomall,sale_weekly,CTGR_01050,1047194,2026-08-22,9,24,0.38,40.7,39,42,1000
daisomall,sale_weekly,CTGR_01050,1047487,2026-08-19,1,2,0.5,90,90,90,1000
daisomall,sale_weekly,CTGR_01050,1047495,2026-08-19,1,2,0.5,96,96,96,1000
daisomall,sale_weekly,CTGR_01050,1047495,2026-08-20,1,1,1.0,83,83,83,1000
daisomall,sale_weekly,CTGR_01050,1047495,2026-08-21,17,17,1.0,96.5,94,100,1000
daisomall,sale_weekly,CTGR_01050,1047495,2026-08-22,3,24,0.12,92.7,89,99,1000
daisomall,sale_weekly,CTGR_01050,1047495,2026-08-23,24,24,1.0,92,90,93,1000
