comment_id,video_id,published_at,like_count,class,brand,format,attribute,text
UgztGlqRzJNLm0Kylgd4AaABAg,tc-HSUNubho,2026-01-22,1,b,,샴푸/린스/트리트먼트,,샴푸도 해주세요~!!
UgwCnw2pHnJpdwRkMd14AaABAg,Bu3Nh1clz3M,2026-08-09,0,b,,,,탱크머스트  영상봤는데  펜더도 부탁드려용
Ugzc92FUDpUFmdIUGvh4AaABAg,Bu3Nh1clz3M,2026-08-11,0,b,,,,언니 진짜 복근운동루틴 해주세요 ㅠㅠㅠㅠ
UgzdtV2Ung4ullq4OQR4AaABAg,50igoSRnYIk,2026-05-23,0,a,,,색상/호수 확장,채도 쫙 빼서 다른 컬러도 나왔으면좋겠네…
Ugy60pIiCqdUFmMdB-J4AaABAg,50igoSRnYIk,2026-05-23,1,b,코스알엑스,,,민스코님 항상 넘 잘 보고 있어요❤️혹시 코스알엑스 마켓 예정 없을까요오🥹...
Ugxn611sW4hkpWv2J0N4AaABAg,50igoSRnYIk,2026-06-23,1,b,,,,"암만 봐도봐도 요즘 화장품들은 마케팅을 이런 방식으로 전환했나 싶음, 국내에만 출시되면 뜨뜨미지근한데 해외에 출시하고 한국에는 안 내주면 한국사람 특징이 남에 떡이 더 커보여서 그런검지 출시해달라 목맴"
UgzaTlqmXYt34lZGklx4AaABAg,50igoSRnYIk,2026-07-23,0,b,,,,궁금했던 제품인데 리뷰해주시다니ㅜ
Ugw0fOn_48jpX_QAcr54AaABAg,50igoSRnYIk,2026-05-23,0,b,,,,목주름 고민인데 정보 좀 알려주세요!!!!!!!
UgwUaeI3FNMvUFXdNUZ4AaABAg,50igoSRnYIk,2026-05-23,1,b,,아이섀도우,,영상 아이 팔레트 뭔지 알려주세요..ㅠㅠ
UgzMIMFh0TtHTDUKxXB4AaABAg,sdowhu24UAY,2026-05-23,2,b,,,,그리고 이 영상에서 렌즈 정보좀 알려주세요
UgzTx6uRdFQ5vAKL8qp4AaABAg,sdowhu24UAY,2026-05-23,0,b,퓌,쿠션,,민스코언니보구 퓌 샀는데 쿠션바르는법 디테일 올려주시면좋울거같아요❤
Ugz6HI6T9wFXqCMw0IV4AaABAg,sdowhu24UAY,2026-05-23,2,b,,,,렌즈 정보 알고싶어요!!
UgxOfY_Jupi5Efc5deZ4AaABAg,QIVSg2y7iBw,2026-01-22,1,b,홀리카,,,6분에 나오는 홀리카 싱섀 정보 궁금해요!!!!!!!!
Ugwnobb_cqMz9Y2snbN4AaABAg,sdowhu24UAY,2026-05-23,0,b,네이밍,쿠션,,언니 쿠션이랑 네이밍에 스웨트프루프 인증 받은 쿠션이랑 비교해주세요!
UgxJgFilF74jl0gF1eN4AaABAg,sdowhu24UAY,2026-05-23,0,b,,,,추천 부탁드려요😇
UgyivqnWiijJ5dN8XqJ4AaABAg,sdowhu24UAY,2026-05-23,0,b,,,부위(목/바디/두피/눈가),여름이니까 등드름 없애는 영상도 올려주세요 ㅠㅠㅠㅠ
UgzAb-9jkszC20yeNJt4AaABAg,sdowhu24UAY,2026-05-23,1,a,,쿠션,색상/호수 확장;제형(스틱/쿠션/젤/밤/스프레이);지성/건성,"커버력, 색상 이런거 상관없이 그냥 유분폭발 지성인을 위한 쿠션도 만들어주심 안되나여?ㅜㅜ"
UgxhKlj8vi3WNxt_2U14AaABAg,sdowhu24UAY,2026-05-23,2,b,,립틴트/립스틱,,립 알려주세요
UgybHnLkMJUY7vgqjmp4AaABAg,sdowhu24UAY,2026-05-23,0,b,,,,메이크업 튜토… 부탁드려요..
UgxObMZCIwjPVCNYy7N4AaABAg,sdowhu24UAY,2026-05-23,21,b,,쿠션,,쿠션에 대해 더 알고싶은데 내일이 출시인데 공동개발자가 자랑 좀 많이 해줬으면 좋겠다ㅠㅠㅜㅜㅜㅠㅠ
Ugw4jEvhfHOsSgoCWAV4AaABAg,CETy-Gebm6A,2026-08-11,3,b,,,,다음에는 목걸이도 골드로 공구 부탁드려요 ㅜㅜ
UgwidR-IAaX3sycDNcl4AaABAg,CETy-Gebm6A,2026-08-11,0,b,,,,공구해주세요.😮
UgzBr2M_VlIGd3lIc_p4AaABAg,CETy-Gebm6A,2026-08-14,0,b,,,,알려주실 수 있을까요?
Ugwt4-Cq5pS9Wh4Dx1R4AaABAg,CETy-Gebm6A,2026-08-11,1,b,,,가격/가성비,링크로 둘어갔는데 할인율이 달라요.
UgzDdTdUeVsrMyn4l-p4AaABAg,CETy-Gebm6A,2026-08-15,0,b,,,,번거로우시겠지만 H라인 금만 이라도 부탁드려요ㅠㅠ
UgwKZRj-7q3IhBU5jTh4AaABAg,hMh3Mmq48dM,2025-11-22,0,b,,샴푸/린스/트리트먼트,,"하면서 그냥 집에 있는 것만 써왔는데 요근래 머리가 너무 빠져서 탈모 예방 썼더니 머리카락은 뻣뻣해지고 그렇다고 머리카락을 위한 샴푸를 썼더니 언니 말대로 두피쪽은 볼륨도 없이 축 쳐져서 은근히 스트레스였는데 맞춤 샴푸라뇨,,,🥹 두피부터 모발 고민까지 싹 정리 해줄 거 같아요🫶🏻 정반대 제품까지 구매해서 비교해주는 스칼렛웅니 체고..🥰❤️"
UgzPoGxBxpQKzSWPss54AaABAg,hMh3Mmq48dM,2025-11-22,1,b,,,,앞으로도 이런 신기한 제품 많이 소개해주세요🥰🥰 스칼렛언니가 소개해주는 신박템이 제일 재밌어욤
UgzMxogyJog2xgihJm14AaABAg,sdowhu24UAY,2026-05-23,0,b,,,,영상에 블러샤 궁금해요❤❤
UgwryJQAQ9VgxzM0bTN4AaABAg,hMh3Mmq48dM,2025-11-22,1,b,,,,추천 해줘서 고마워용❤
UgxZwWWNKSF-0eV5uiF4AaABAg,CETy-Gebm6A,2026-08-11,3,b,,,,왜 여기 글 남기냐 비난 말고 현명한 답글 좀 주세요 ㅠㅠ
UgypctDkRBgAdky9PiB4AaABAg,CETy-Gebm6A,2026-08-11,1,b,,,,이에르로르 테니스팔지 있는데 레이어드 할 팔지 추천 좀 해 주세요
UgwNrRZJvDnIjIyyHdl4AaABAg,CETy-Gebm6A,2026-08-11,0,b,,,,쉬운 방법 좀 알려주세요~
Ugzskfiy9o8a0DcMCMZ4AaABAg,CETy-Gebm6A,2026-08-15,1,b,,,,담엔 영상소개때 결제코너도 좀 알려주세요
UgwZspcmUri-9Qm-yjt4AaABAg,v_XjWxn2_mY,2026-08-08,2,b,,,,다른 브랜드도 부탁해요 ❤❤
UgyQBn31_gv6ne3-9vt4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,,,정보 알려주실 수 있으신가용??
Ugxynx-ffJW_oykKCEJ4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,,,언니 리뷰라면 믿음 백프로니까 부탁드려욥 ❤
UgyZFWybSvJWRwGGfMV4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,쿠션,,명품쿠션 비교해주세요!!~~
UgwPk2wTVA-l762KQu54AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,툴/소품,,뷰러 추천제품 있으신지 궁금해요😊 오늘 리뷰도 샤넬만큼 넘 좋았어요❤
UgwgXqLBzs1DSdYzTrV4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,,,Ysl 리뷰 부탁 드려용
Ugyv2ZP5CxH5LQSOr9l4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,,색상/호수 확장,유리님 끌레드뽀보떼 기초도 해주실수있나요?
Ugyc-SBn-Cwv3HKIj7R4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,툴/소품,,뷰러 탑티어 추천해주세요
UgxDFr92xjXws0DmznZ4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,,,귀걸이 정보 부탁드려요
UgwBl3yJ6OV23pJ1wgt4AaABAg.AW2zB5NqcuOAW35St0Vgr5,sdowhu24UAY,2026-05-23,0,b,,,,자세히 설명해 주실테니  일단 쏭비님 영상보고 기다리고 있을게요!!
UgydVIor18iKsDJNOFR4AaABAg,v_XjWxn2_mY,2026-08-09,0,b,,,,꼭 써보고 리뷰해주세요 ~
UgxI_jWgMnQ-Xaj_wd14AaABAg,v_XjWxn2_mY,2026-08-08,3,b,,,,유리님 팔찌 정보 알려주세요~~~
UgweCO7ffYW7-SZkdTN4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,,가격/가성비,닥터하우쉬카  마켓 해주시면 안될까요..지인통해 사용해 봤는데 너무 좋더라구요..근데 가격이;;
UgzDRteoRUiQLUY_R1h4AaABAg,v_XjWxn2_mY,2026-08-08,0,b,,,,시슬리도 해주세요
UgwUHduRjOdRp0abS354AaABAg,v_XjWxn2_mY,2026-08-08,1,a,,,,언니 저한테 팔아주심 안대까요ㅎㅎ(진심)💗
Ugw9nCvJvMaunI02Fth4AaABAg,odp-lBWaSxE,2026-05-22,1,b,,,,다음 룩트 공구는 언제쯤일까요?!
UgyUc8iKfutW6xjc6vd4AaABAg,bqVQJ040LwY,2026-08-01,5,b,,,,하셔서 마켓 언제일까 기다렸어요!
UgzQKf3TM2U_a1DlIE54AaABAg.AZhd-0GPSTsAZhe_I5v4TZ,bqVQJ040LwY,2026-08-01,0,b,,,,@yurihada 그렇잖아도 유리님 영상 보여주며 요런 커트 부탁드려보려구요.
UgzRo8qFd0U9csAH7rV4AaABAg,bqVQJ040LwY,2026-08-01,0,b,,,,오오 이번주 내내 촉이 오길래 매일 채널 들어와서 게시글 영상 올라오는거 기다리고 있었거든여.
Ugzj3A4f-92Glaf6tnt4AaABAg,bqVQJ040LwY,2026-08-01,8,b,,,가격/가성비,전 다음 공구때 구매해야하니 가격만 유지 꼭 해주세요!!
Ugz7jPBLUm3mjm-Yf8V4AaABAg,bqVQJ040LwY,2026-08-01,0,b,,에센스/세럼/앰플;마스크팩,,여름이라 수더마스크세럼 먼저 써보고 넘 좋아서 egf세럼 마켓언제하나 엄청 기다렸어요!!!!😆  내일 꼬옥 살 수 있기를🙏🙏❤
UgwCx40tm1YXe3RltfN4AaABAg,bqVQJ040LwY,2026-08-01,0,b,,에센스/세럼/앰플;세트/기획,세트/단품 구성,진짜 초만족했던 세럼이고 안그래도 점점 다써가서 공구 왜 안하시나 했는데 소름이네요ㄷㄷ  이번엔 무조건 5병세트 도전입니다❤
UgzG6v11J_ckJMnMew14AaABAg,bqVQJ040LwY,2026-08-01,1,b,,,,마켓은 언제나 믿고 구매합니다~이번에도 꼭 겟 하겠습니다~~❤❤❤❤기대되요
UgyKKmgFT-nTtlWJgRx4AaABAg,bqVQJ040LwY,2026-08-01,0,b,,,가격/가성비,유리하다님~오랜 팬이에요~❤그냥 유리하다님 믿고 자꾸자꾸 사게돼요...통장이 텅장되어 가는중..ㅠㅠ그래도 늘 소비자의 입장에서 좋은 제품 저렴하게 구입할 수 있도록 해주셔서 늘 감사한 마음이에요~앞으로도 잘부탁드립니당~♡르누베르 쓰고 피부미인되어 볼께용~!😊
UgwNAOwUcTUu72JLI714AaABAg,fr6hr_GfmM0,2026-07-25,9,b,,,,저도 공구 기원합니다🙏🏻❤️
UgzQuIoUvl3yhdTlirF4AaABAg,fr6hr_GfmM0,2026-08-01,1,b,,샴푸/린스/트리트먼트,,컨디셔너까지 같이써주면 머리가 솜사탕이되요 ㅋ 근데 아직도 샴푸유목민이라 항상 새로운 제품이 사고파요 ㅋ😊
UgwV2IGqMEI7iDLJ1gB4AaABAg,fr6hr_GfmM0,2026-08-01,0,b,보다나,,,유리님 보다나 마켓 해주세요🩷
UgzFHmM3IPE0fept_Sh4AaABAg,fr6hr_GfmM0,2026-08-01,4,b,,,,다비네스공구해주세요~~
Ugw0VTprSc_CW2Wjg4t4AaABAg,fr6hr_GfmM0,2026-07-25,23,b,,,,(내년에는 유스트 공구 해주면 좋겠다
Ugzh9NwA2n5cgdtawwN4AaABAg,fr6hr_GfmM0,2026-07-25,2,b,,,,확실히 관리 하면 신경써주면 다르긴 해요~~
UgzfR4D7lp15MLrBi6F4AaABAg,fr6hr_GfmM0,2026-08-01,2,b,,,,이에르도르 마켓은 언제일까요??
UgzucGQvBaoS88G6YGB4AaABAg,fr6hr_GfmM0,2026-07-25,13,b,,,,오늘 착장 정보 알려주세요~~!❤
UgzWtVOMJ7P_5ztEv-t4AaABAg,fr6hr_GfmM0,2026-07-25,2,b,올리브영,,,올리브영이나 쉽게 구햔수 있는 곳좀 소개해줘요ㅠ
UgwACkIJdyCQv7aOBVt4AaABAg,j4aVZ9UQdyc,2026-07-22,34,b,샤넬,,,샤넬 시계도 이렇게 리뷰해주심 좋겠어요ㅠㅠㅠ진짜 시계 전문 유튜버보다 100배 재밌음ㅋㅋㅋ
UgzX8oavalJ8Gk0-ip94AaABAg,j4aVZ9UQdyc,2026-07-22,0,b,,,,인기시계 다른 브랜드도 해주세여!!!
UgyVpkUlaZP3vLRAzKF4AaABAg,j4aVZ9UQdyc,2026-07-22,24,b,,,,불가리 보여주세요.
UgysZXmCWKDKdoCQzIN4AaABAg,j4aVZ9UQdyc,2026-07-22,1,b,,아이라이너/마스카라/브로우,,후배님 넘 귀여우세요 😀 유리님 눈썹 색깔도 모양도 넘 예쁜데 방법 알려주세용~
UgzRgksiD784Cb2izKl4AaABAg,j4aVZ9UQdyc,2026-07-22,0,b,,,,담에 베누아도 리뷰 해주세요!
UgzUnGPJnsSHb1FaeAp4AaABAg,j4aVZ9UQdyc,2026-07-22,2,b,,,,정보부탁드려요^^
UgzMiDcKdJJ5pXdX9qZ4AaABAg,j4aVZ9UQdyc,2026-07-22,1,a,,,단종/재출시,단종됐다가 다시 출시됐다고 하는데 똑뛰가 넘 이쁘더리고요.
UgxuK331tb6phyPvk6p4AaABAg,j4aVZ9UQdyc,2026-08-14,0,b,,,,추천해주시면 감사드릴게요
Ugwri62Fxrf6so_IuAl4AaABAg,j4aVZ9UQdyc,2026-07-22,0,b,,,,로사노페레티 마켓 해주시면 안될까요;;
Ugy70DJlYrLj7XM0zDB4AaABAg,j4aVZ9UQdyc,2026-07-22,2,b,,,,답변부탁드려요.
Ugxla5fte6KlUaJPngB4AaABAg,qrbH98yy6EQ,2026-07-22,1,b,,,,다음영상도 기다리고있을께욤😊😊
UgwusEzUFE7w7ZSf4TV4AaABAg,qrbH98yy6EQ,2026-07-22,1,b,,,,젤 시급한게...다이어트...😊 팁 풀어주세요
UgyXH9fy_qW9tqYrfdh4AaABAg,qrbH98yy6EQ,2026-07-22,0,b,샤넬,,,유리하다님 뷰잘알이시니까 샤넬 르루쥬듀오 리뷰 영상 찍어주시면 좋을 것 같아요~~
UgxAd4ozrcgKlj1-QEl4AaABAg,qrbH98yy6EQ,2026-07-22,0,b,,,,유리하다님 데코르테 또 해주세요ㅠ
Ugxyh6NITXpLy3yBa0R4AaABAg,qrbH98yy6EQ,2026-07-22,0,b,,핸드크림,가격/가성비,필립비가 좋을듯한데 가격이 꽤 하네요^^ 핸드워시 공구해주시길 바래요~❤🎉
UgxFJ9KQofQh0FEhve94AaABAg,qrbH98yy6EQ,2026-07-22,0,b,,향수,,"지방흡입 안 하셔도 될 것 같아요😢 하지마세요❤ 참, 혹시 프리데릭말 향수 마켓 일정은 없을까요?"
Ugzy7YTTeluOuiEsPZV4AaABAg,qrbH98yy6EQ,2026-07-22,0,b,,아이섀도우,,아이쉐도우 정보 부탁드립니다 🙏
UgyhAdhgBy26AZxkh9J4AaABAg,qrbH98yy6EQ,2026-07-22,1,b,,,,필립비도 해주세여!
UgxKZXh_TM0y4dXuV1J4AaABAg,K9fFApsLFJA,2026-08-14,1,b,필리밀리,,,가능하다면 필리밀리 거랑 비교해주심 좋겠어요 💭
Ugx5HLtKyl9zS1hoHk54AaABAg,qrbH98yy6EQ,2026-07-22,1,b,,,,오늘 영상도👍🏻👍🏻👍🏻 근데 머리 스타일 컷도 알려주세요.
UgxgRC5YsWQcuxc2kbt4AaABAg,qrbH98yy6EQ,2026-07-22,0,b,,,,나시티 추천템 해주세요~~
UgxrrY82NmzoTJw_GNN4AaABAg,qrbH98yy6EQ,2026-07-22,0,b,,,,다이어트 탬들도 알려주세요
UgwcA3mO1LWgfE_Axjh4AaABAg,qrbH98yy6EQ,2026-07-22,1,b,,,,알려주세요`~
UgxT1_pNLaGA4RCqdXR4AaABAg,qrbH98yy6EQ,2026-07-22,0,b,,,,신발 정보 알려주세요
UgzG--vGHHUS7xzxW6R4AaABAg,qrbH98yy6EQ,2026-07-25,0,b,,,,"머리카락 굵고 숱많은 사람들 관리법 말고, 숱없고 머리카락 가는 분들의 관리방법을 알고 싶어요~"
UgxFJNsF8zRMl-BXGd94AaABAg,qrbH98yy6EQ,2026-08-17,0,b,,,,다니시는 미용실도 추천해주세요
UgwmEp3fjWK-dth-xxV4AaABAg,qrbH98yy6EQ,2026-07-22,2,b,,,,필립비도 공구해주세여~~~
Ugyy8uuGW5JFesJFdm14AaABAg,qrbH98yy6EQ,2026-07-22,3,b,,,,귀걸이정보 알려주세요~~~❤
UgwXM8zVAnQ6ec8tUhl4AaABAg.AZP-Y_jzbW3AZPWt6B88cm,qrbH98yy6EQ,2026-07-22,0,b,,립틴트/립스틱,,​ @yurihada 저두 처음 영상에 립이 궁금해요
UgwhnaQKtOeLAvRhT3V4AaABAg,3iIfJ1EBejo,2026-07-22,10,b,,마스크팩,,노리알개마스크 좀 더 풀어주세요!!!!!!!!!!!
UgxeTWpVD8pldKxyRN54AaABAg,3iIfJ1EBejo,2026-07-22,3,b,,마스크팩,,흐앙 피토메르 팩 소량만 더 풀어주시면 안되나요?ㅠ
Ugy27RTcKJQkrEj35xd4AaABAg,3iIfJ1EBejo,2026-07-22,13,b,,,,채널 관리자님이 보시면 꼭 알려주세요  ———- 오..
UgyQanSNbaKeCAeDcAx4AaABAg.AZ3TqXg5XSpAZ6LR-VjqNb,3iIfJ1EBejo,2026-07-22,1,a,,,,아이디당 1개구입 이런 제한도 있었으면 좋겠어요 ㅠ
Ugw24prG5A9KxFPNFB54AaABAg,3iIfJ1EBejo,2026-07-22,0,b,,,,다음 마켓 때는 조금 더 물량 준비 부탁드려요~
UgzG3anjmIFq7PgyY3h4AaABAg,1L67sO28uvg,2026-08-15,2,b,,,,튜토리얼로 보고싶어용!
UgzgomXsO0HLIygSObd4AaABAg,3iIfJ1EBejo,2026-07-22,0,b,,,,자주 해줘요 ❤❤❤  0908
Ugyk-ByVtLOUJzqIBB94AaABAg,3iIfJ1EBejo,2026-08-09,0,b,,,,피토메르 다음 공구는 언제일까요?
UgymH-tvx4UTIjJhf0p4AaABAg,3iIfJ1EBejo,2026-07-22,2,b,,마스크팩,,노리알개 마스크  재입고 부탁드려요..ㅠ
UgxAX19W5EhX4YHejRx4AaABAg,3iIfJ1EBejo,2026-07-22,1,b,,,,좀더 풀어주세요오~~~~
UgznPL_Gcr9otpQPa0J4AaABAg.AZJ5J_h49FMAZLvjTp0xUz,3iIfJ1EBejo,2026-07-22,0,b,,,,이왕이면 일본에서도 입소문 많이 내주십쇼 미유키님❤❤❤😊허허허허
Ugz_8-tthdZBOxq5y8x4AaABAg,3iIfJ1EBejo,2026-07-22,0,b,,마스크팩,,피토메르팩 조금만 더 해주시면 안될까요?
UgzBzRCN7pSjRbX-bHd4AaABAg,3iIfJ1EBejo,2026-07-22,0,b,,마스크팩,,노리알개 마스크 더 풀어주세요
UgxpfmDw-FKcx2v8aDp4AaABAg,3iIfJ1EBejo,2026-07-22,0,b,,마스크팩,,피토메르 마스크 다음에 많이 많이 해주세용  진짜 써보고 싶네요  😂😂😂  0908
UgziE2Dl9qS1PJcNwyt4AaABAg,3iIfJ1EBejo,2026-07-22,0,b,,마스크팩,,피토메르  노리알개 마스크 오픈하자마자 들어갔는데 품절ㅠㅠ다음번에는 넉넉히 부탁드려요
Ugybb2CU4Lg2j8QDdfl4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,크림,,"유리님, 다음에 용카 다른 제품도 부탁드려요!크림 퓨레떼요!"
UgyOePyhuDrS1voyYhB4AaABAg,_0uBS5MQmQQ,2026-07-22,1,b,,세트/기획,세트/단품 구성,원래부터 피부 좋은 사람처럼 좋아져 보이게 꼼수템으로 쟁일수 있을런지 기대기대~~~😊  앞으로도 좋은 기획으로 마켓 자주 열어주세요
UgyeohcJ-nbJ9df3gWZ4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,,가격/가성비,몰랐던 제품을 소개해줘서 좋은 가격으로 사용해 볼수 있게 되었네요.
UgyUU3-J4aHcxrEMoBN4AaABAg.A_EYyz3GnAOA_NASgjAA_j,fqWLNyeekks,2026-08-12,0,b,,향수,,개인적으로 맘에 드셨던 여자향수도 다뤄주시죠👏🏻
UgxCfzAhVvdStpEyXz94AaABAg,_0uBS5MQmQQ,2026-07-22,1,b,,,,헤어제품도 해주세요!!!
Ugyr1IraVULoHa9DpIZ4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,,,알렉스 비비 한번 더 해주세요
UgzqB4-RAe3eltcZn0B4AaABAg,_0uBS5MQmQQ,2026-06-22,1,b,,,,내 용카 추천해주니 뿌듯하네요😍😍😍
UgyGCb-HGcNMCibH_SJ4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,미스트,,너무 신뢰가 가서 유튜버 보고 산 제품 첨인데 비비랑 미스트 진짜 좋네요~미스트는 분사력이 너무 별로라 안개분사 병에 넣어서 쓰니 너무좋아요~말씀하신 대로 기초 바를 때 레이어링 해서 쓰니 촉촉함이 하루 종일 가네요~~비비도 어둡지 않고 촉촉함이 딱입니다~~좋은 제품 많이 소개해 주세요~^^40대여 영원하라!!!!!!퐈이어!!!
UgwhAoOL5aBrs-xhRRx4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,,,쌍떼는 마켓 안하시나요?
UgxoVJj3GnvHYWO690V4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,,색상/호수 확장,"비비 다크닝때문에 고민했었는데 사용해보신분들, 솔직한 리뷰 부탁드려요"
UgyUoUuioOZnDyDF-oB4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,,,비비 지금이라두 리뷰 남기면되나요?
UgxFKwqTp0P6gNgAtBt4AaABAg,_0uBS5MQmQQ,2026-07-22,0,b,,,,알렉스 판매 또 언제쯤 하실까요?
Ugw7poCVpxK5PRvWKXd4AaABAg,_0uBS5MQmQQ,2026-06-22,5,b,,세트/기획,세트/단품 구성,같은 종류 여러개 말고 다양한 세트 구성도 해주세요~
Ugx1voQB6Sm5CLL8D614AaABAg,rriCjxIneUA,2026-07-22,11,b,,,,망한 쇼핑템 컨텐츠 다음에도 해주세요ㅎㅎ
Ugz_jdxOrc3URGI6KBx4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,진짜 이런걸 누가 알려줘요👍 그리고 안경은… 나쁘지는 않은데  안 쓰신게 더욱 아름다우신😍 저도 안경이나 선글라스 쓰고 멋내고 싶은데 뭐든 안어울려서 속상해요 ㅠㅠㅠㅠ
Ugw7M0l1zm42y6aXF0R4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,궁금했던것들 유리님이 리뷰해주시면 너~~무 좋지요 ^^
UgyzZXD5bKGk0FJVmb54AaABAg,kMWkGFdAyco,2026-08-14,0,a,,,색상/호수 확장,22호 만들어주세요 21호는 밝고 23호는 어두워서 퍼데프리 고르기 어렵습니다ㅠ
Ugxki3lDFkAtaFCedzx4AaABAg,kMWkGFdAyco,2026-08-20,0,a,,,,22호 나왔으면 좋겠어요 !!
UgzhsBGj4LNqH6SdrKh4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,관리와 시술썰을 풀어주세요~
UgykzL2lDkmAj5xkBid4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,쇼핑 성공한템도보여주세요ㅎ
UgzN29mSm_b77gGopIp4AaABAg,rriCjxIneUA,2026-07-22,14,a,,툴/소품,용기/패키지,대부분 프랑스 화장품 회사에서 케이스만 만들고 내용물은 한국꺼라고 하더라구요.
UgyAjgj5FORKvzxzxfl4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,컵이 답답하게 ㅋ두껍지 않은 브라 추천 부탁 드려료~
UgympF0p6kSGXLVkkxt4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,망해도괜차나요~한강뷰보이는언니의재력이 부러울뿐❤우리언니마니벌고 마니쓰는영상보여줘요
Ugx2cmcxRpn3dAX-KsF4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,분홍옷도 알려주세요!!
UgwAwYuqEj0b9WYJnlR4AaABAg,rriCjxIneUA,2026-07-22,1,b,,,,어머 저도 상의 니트궁금해서ㅎ 짐 열심히 설명하시는거랑 달라 ㅜㅎ 옛날 띠어리니트잘 나왔는데 요즘  없어서   정보부탁드려요 ㅎ
UgxEBCaRPHTPhOdLFcN4AaABAg,rriCjxIneUA,2026-07-22,3,b,,,,저도 인견이불 브랜드 알고싶은데 알려주세요.
UgywLFhEv-jup95sR7R4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,착용하신 목걸이 정보 궁금해요
UgxAp9mAM1qUIW9EvMl4AaABAg,rriCjxIneUA,2026-07-22,1,b,,세트/기획,,선물받은 여름이불세트 알려주세요
UgxrL0AobnodmPyJHtF4AaABAg,rriCjxIneUA,2026-07-22,0,b,,,,EMS마사지밸트효과있는지 대시써주세용
UgzUvxH7qR95kO65PfB4AaABAg,rriCjxIneUA,2026-07-22,0,b,,에센스/세럼/앰플;크림,,그리고 피토메르 공구도 해주세요🙏🙏🙏🙏 에센스 크림 바디밀크 사야하는데 말이죠👉👈
UgwofhVdZPboXajn0FZ4AaABAg.AW2R-604cCqAW2mKL17kxJ,sdowhu24UAY,2026-05-23,0,b,,,,설명해주실 때 참고했던 제품들도 있으면 좋을 것 같아요!
Ugwrnb5gXJvua4s0B-p4AaABAg,sdowhu24UAY,2026-05-23,2,b,,쿠션,,브들 검정쿠션이랑 비교궁금해요😢
UgyrGo3_UObc1sb8wnd4AaABAg,sdowhu24UAY,2026-05-23,4,b,,,,롱폼 영상 보고싶네요
UgzNaYdVXd9MKDed9DJ4AaABAg,piJtEHqL8ao,2026-04-23,1,b,,,,언니 이 메이크업 너무 궁금해요!!
UgygecdnaRszJv75alN4AaABAg,piJtEHqL8ao,2026-04-23,0,b,러쉬,툴/소품,,브러쉬 정보 주세용 ㅠㅠㅠ
Ugxcfh-iDN0kMqLOp3Z4AaABAg,piJtEHqL8ao,2026-04-23,2,b,,하이라이터/쉐이딩,,제발 이런 텁텁(?)매트 하이라이터파들을 위해서 하이라이터 추천 영상 만들어주시면 안될까요
Ugy-Cbuar5ZtXmyCBSx4AaABAg,piJtEHqL8ao,2026-04-23,2,a,롬앤,,,롬앤 제발 저거 하나 싱글 하라로 내주세요 ㅜㅜ
UgyPDhJlYdtQMiTWJUp4AaABAg,qX_BxjAQkGs,2026-02-23,601,b,,,가격/가성비,가격 조율이 안됐으면 차라리 마켓을 안하는것도 방법이지 않았을까 싶네요
Ugy3-U0ptq6-TlSpLbB4AaABAg.ATMM-5zmyaMATN6DnVbo4n,qX_BxjAQkGs,2026-02-23,40,b,,,비건/클린/성분,광고비도 안주면서 무료로 제품하나 줬다고 영상 및 사진 수정해달라 원본 클린본 달라 무료로 사진 영상 무기한 2차 활용해달라 장난아님ㅋ 외려 유튜버나 메가 인플한테 최소 3-4천씩 부터 시작해요ㅠㅠ
UgyMmx-EJdeUZnZk9KF4AaABAg.ATKmzTJELL_ATM4bAj2p20,qX_BxjAQkGs,2026-02-23,52,a,에스쁘아,,,에스쁘아 제발 작게 내줘...😢 하라랑 같은 몰드인 거 같은데 너무 두툼하고 커서 수납도 힘들어요ㅠㅠ
UgzRpIOfVEwVTLm1aDV4AaABAg,pw1XkzjfFwU,2026-03-22,0,b,,,,다음마켓은 언제인가요?
